smiles,dE0
[O:1]=[C:2]([c:3]1[c:4]([H:9])[n:5][c:6]([H:10])[n:7]1[H:11])[H:8]>>[O:1]=[C:2]([C@@:3]1([H:11])[C:4]([H:9])=[N:5][C:6]([H:10])=[N:7]1)[H:8],55.559180000000005
[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7]>>[O:1]([C:2]1=[C:6]([H:11])[C:5]([H:10])=[N:4][C:3]1([H:8])[H:9])[H:7],43.59192
[C:1]([C@@:2]([C:3]([C:4](=[O:5])[H:14])([H:12])[H:13])([C:6]#[N:7])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([C:3]([C:4](=[O:5])[H:14])([H:12])[H:13])([N+:7]#[C-:6])[H:11])([H:8])([H:9])[H:10],57.87235
[C:1]([C@@:2]1([H:10])[O:3][C@@:4]2([H:11])[C:5]([H:12])([H:13])[C@@:6]12[H:14])([H:7])([H:8])[H:9]>>[C:1]([C@:2]1([H:10])[O:3][C@@:4]([C:5]([H:12])([H:13])[H:14])([H:11])[C:6]1)([H:7])([H:8])[H:9],60.23868
[O:1]([C:2]12[C:3]([H:8])([H:9])[C:4]([H:10])([C:5]1([H:11])[H:12])[C:6]2([H:13])[H:14])[H:7]>>[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([C:5]([H:7])([H:11])[H:12])([H:10])[C:6]1([H:13])[H:14],63.910540000000005
[C:1](#[C:2][C@:3]12[C:4]([H:9])([H:10])[C@@:5]1([H:11])[O:6][C:7]2([H:12])[H:13])[H:8]>>[C:1](#[C:2][C@@:5]1([H:11])[C:4]([H:9])([H:10])[C:3][C:7]([H:12])([H:13])[O:6]1)[H:8],66.4451
[N:1]([C:2](=[O:3])[N:4]([C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])[H:10])([H:8])[H:9]>>[N:1](/[C:2]([O:3][H:10])=[N:4]\[C:5]([C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:8])[H:9],43.16382
[O:1]=[C:2]([C:3]([C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:8])[H:9])[H:7]>>[C:4]([C:5]([H:7])([H:11])[H:12])(=[O:6])[H:10].[O:1]=[C:2]=[C:3]([H:8])[H:9],62.53626
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@@:4]1([H:11])[N:5]([H:12])[C@@:6]21[H:13]>>[C:1](=[C:3]([C@@:4]1([H:11])[N:5]([H:12])[C@:6]1([C:2][H:9])[H:13])[H:10])([H:7])[H:8],52.71382
[N:1](=[C:2](\[O:3][C:4](=[O:5])[H:9])[C:6]#[N:7])\[H:8]>>[N:1](=[C:2]([O-:3])[C:6]#[N+:7][C:4](=[O:5])[H:9])[H:8],52.766290000000005
[O:1]=[C:2]([C@@:3]1([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13])[H:8]>>[O:1]1[C:2]([H:8])([H:9])[C@@:3]12[O:4][C@@:5]1([H:10])[C:6]([H:11])([H:12])[C@@:7]21[H:13],62.06912
[C:1](#[C:2][c:3]1[c:4]([H:9])[o:5][n:6][c:7]1[H:10])[H:8]>>[C:1](#[C:2][C@:3]1([C:4](=[O:5])[H:9])[N:6]=[C:7]1[H:10])[H:8],48.88152
[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[n:6]1)[H:7]>>[O:1]([C:2]1=[N:6][C:5]([H:9])([H:10])[N:4]=[C:3]1[H:8])[H:7],43.65975
[C:1](/[C:2](=[N:3]/[H:11])[O:4][C:5]1([H:12])[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])([H:8])([H:9])[H:10]>>[C:1]([C:2]#[N:3])([H:8])([H:9])[H:10].[H:11][H:12].[O:4]=[C:5]1[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16],67.1694
[N:1]([c:2]1[n:3][n:4]([H:9])[n:5][c:6]1[H:10])([H:7])[H:8]>>[N:1]([c:2]1[n:3][n:4][n:5]([H:9])[c:6]1[H:10])([H:7])[H:8],46.70951
[N:1](=[C:2]1/[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[O:7]1)\[H:8]>>[N:1]([C:2]1=[C:3]([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]([H:15])([H:16])[O:7]1)([H:8])[H:9],62.71513
[C:1]([O:2][C:3]([C:4]([C:5]([O:6][H:16])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:2][C:3]([C:4](=[C:5]([H:14])[H:15])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[O:6]([H:13])[H:16],67.13951999999999
[C:1]([C@@:2]1([H:10])[O:3][C:4]([H:11])([H:12])[C@:5]1([O:6][H:14])[H:13])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:5](\[O:6][H:14])[H:13])[H:10])([H:7])([H:8])[H:9].[O:3]=[C:4]([H:11])[H:12],63.15496
[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C@@:5]2([H:14])[O:6][C@@:7]12[H:15])([H:8])([H:9])[H:10]>>[C:1](=[C:2]1[C:4]([H:12])([H:13])[C@@:5]2([H:14])[O:6][C@@:7]12[H:15])([H:8])[H:9].[O:3]([H:10])[H:11],69.61780999999999
[O:1]=[C:2]([C:3](=[O:4])[N:5]1[C:6]([H:9])([H:10])[C:7]1([H:11])[H:12])[H:8]>>[O:1]=[C:2]([C:3](=[O:4])[C:7]([N:5]=[C:6]([H:9])[H:10])([H:11])[H:12])[H:8],43.28446
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13])[H:7]>>[O:1]1[C@@:2]2([H:8])[C:3]([H:9])([H:10])[C@:4]([N:5]([H:7])[H:12])([H:11])[C@@:6]12[H:13],58.77714
[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]([H:11])[C:6]([H:12])([H:13])[N:7]1[H:14]>>[O:1]([C:2]1=[N:7][C:6]([H:12])([H:13])[C:5]([H:11])=[C:4]([H:10])[C:3]1([H:8])[H:9])[H:14],39.58207
[O:1]([C:2]1([C:5]#[N:6])[C:3]([H:8])([H:9])[C:4]1([H:10])[H:11])[H:7]>>[O:1]([C:2]1([N+:6]#[C-:5])[C:3]([H:8])([H:9])[C:4]1([H:10])[H:11])[H:7],56.17203000000001
[N:1](=[C:2]1\[O:3][C:4]([H:9])([H:10])[C@@:5]2([H:11])[C:6]([H:12])([H:13])[C@@:7]12[H:14])\[H:8]>>[N:1](=[C:2]1\[O:3][C:4]([H:9])([H:10])[C:5][C@:7]1([C:6]([H:11])([H:12])[H:13])[H:14])\[H:8],63.06675
[N:1](=[C:2]1[O:3][C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[O:6]1)[H:7]>>[C:4]([C:5](=[O:6])[H:11])([H:8])([H:9])[H:10].[N:1](=[C:2]=[O:3])[H:7],68.42752
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@@:3]2([H:11])[O:4][C:5]([H:12])([H:13])[C@@:6]12[H:14]>>[C:1]([C:2]([H:9])([H:10])[H:11])([C@@:6]1([H:14])[C-:3]=[O+:4][C:5]1([H:12])[H:13])([H:7])[H:8],64.67959
[C:1]([C@@:2]1([H:10])[O:3][C:4]([H:11])([H:12])[C@:5]1([O:6][H:14])[H:13])([H:7])([H:8])[H:9]>>[C:1]([C@:2]1([H:10])[C@:5]([C:4]([O:3][H:14])([H:11])[H:12])([H:13])[O:6]1)([H:7])([H:8])[H:9],66.40671
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]=[C:5]([H:13])[O:6]1)([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C-:5]=[O+:6]1)([H:7])([H:8])[H:9],67.95992
[N:1]([c:2]1[c:3]([H:9])[o:4][c:5]([H:10])[n:6]1)([H:7])[H:8]>>[N:1]([C@@:2]1([H:9])[C-:3]=[O+:4][C:5]([H:10])=[N:6]1)([H:7])[H:8],65.29028000000001
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[O:4][C@:5]([C:6]([H:15])([H:16])[H:17])([H:14])[O:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3](=[O:4])[H:12])([H:11])[H:13])([H:8])([H:9])[H:10].[C:5]([C:6]([H:15])([H:16])[H:17])(=[O:7])[H:14],65.96439000000001
[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][c:5]1[H:9]>>[N:1]1=[C:2]([H:7])[C:3]([H:8])=[N:4][C:5]1([H:6])[H:9],47.38919
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[C:5]([H:12])([H:13])[C@@:6]12[H:14])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C@:6]1([C:5][H:13])[H:14])[H:7],62.26978
[C:1]([C@@:2]([C:3](=[O:4])[H:11])([C:5]#[C:6][H:12])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[O:4])[H:11])=[C:5]=[C:6]([H:10])[H:12])([H:7])([H:8])[H:9],64.38105
[N:1]([C:2](=[O:3])[C:4]([C@@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([C:5]([C:6](=[O:7])[H:14])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9],54.76856
[N:1]([C:2](=[O:3])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2]12[O:3][C:6]([H:12])([O:5][C:4]1([H:10])[H:11])[O:7]2)([H:8])[H:9],55.24741
[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]([H:11])[C:6]([H:12])([H:13])[N:7]1[H:14]>>[H:9][H:13].[O:1]=[c:2]1[c:3]([H:8])[c:4]([H:10])[c:5]([H:11])[c:6]([H:12])[n:7]1[H:14],52.95251
[N:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[O:4]/[C:5]1=[N:6]\[H:12])([H:7])[H:8]>>[C:3](=[O:4])([H:10])[H:11].[N:1]([C:2](=[C:5]=[N:6][H:12])[H:9])([H:7])[H:8],57.98721999999999
[C:1](#[C:2][C@:3]1([H:9])[N:4]([H:10])[C@@:5]1([C:6]#[C:7][H:12])[H:11])[H:8]>>[C:1](=[C:2])([C@@:3]1([H:9])[N:4]([H:10])[C@:5]1([C:6]#[C:7][H:12])[H:11])[H:8],56.71205
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5]([H:13])([H:14])[H:15])[O:6][H:16])([H:7])([H:8])[H:9]>>[C:1]([C:2][C:4]([C:3]([H:10])([H:11])[H:12])([C:5]([H:13])([H:14])[H:15])[O:6][H:16])([H:7])([H:8])[H:9],61.66599
[O:1]([C:2]([C:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]>>[O:1]1[C:2]([H:8])([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[C@@:5]1([O:6][H:7])[H:14],34.301520000000004
[O:1]=[C:2]([C@@:3]1([H:9])[C:4]([H:10])([H:11])[N:5]1[C:6](=[O:7])[H:12])[H:8]>>[O:1]1[C:2]([H:8])=[C:3]([H:9])[C:4]([H:10])([H:11])[N:5]2[C@@:6]1([H:12])[O:7]2,62.95884
[O:1]=[C:2]([c:3]1[n:4][c:5]([H:9])[n:6][o:7]1)[H:8]>>[O:1]=[C:2]([C:3]([N:4]1[C:5]([H:9])=[N:6]1)=[O:7])[H:8],58.03752
[O:1]([c:2]1[n:3][o:4][c:5]([H:8])[c:6]1[H:9])[H:7]>>[O:1]([C:2]1=[N:3][O+:4]=[C-:5][C:6]1([H:8])[H:9])[H:7],69.22515
[O:1](/[N:2]=[C:3]1/[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C@:6]1([O:7][H:14])[H:13])[H:8]>>[C:4](=[C:5]([H:11])[H:12])([H:9])[H:10].[O:1]([N:2]=[C:3]=[C:6]([O:7][H:14])[H:13])[H:8],64.34551
[C:1]([C@@:2]1([C:3]([C:4]([O:5][H:15])([H:13])[H:14])([H:11])[H:12])[C:6]([H:16])([H:17])[O:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3]([H:11])[H:12])[C:6]([O:7][H:15])([H:16])[H:17])([H:8])([H:9])[H:10].[C:4](=[O:5])([H:13])[H:14],39.58567
[C:1]([C@@:2]1([H:11])[C@:3]([C:4]([H:13])([H:14])[H:15])([H:12])[C:5]1([C:6]([H:16])([H:17])[H:18])[C:7]([H:19])([H:20])[H:21])([H:8])([H:9])[H:10]>>[C:1]([C:2](/[C:5](=[C:3](/[C:4]([H:13])([H:14])[H:15])[H:12])[C:7]([H:19])([H:20])[H:21])([C:6]([H:16])([H:17])[H:18])[H:11])([H:8])([H:9])[H:10],66.57308
[N:1]([c:2]1[n:3][c:4]([H:9])[c:5]([H:10])[o:6]1)([H:7])[H:8]>>[N:1]([C:2]1=[N:3][C:4]([H:9])([H:10])[C-:5]=[O+:6]1)([H:7])[H:8],59.73906
[C:1]([C@@:2]([O:3][H:10])([C:4]#[C:5][H:11])[H:9])([H:6])([H:7])[H:8]>>[C:1]([C:2](=[C:4]=[C:5]([O:3][H:10])[H:11])[H:9])([H:6])([H:7])[H:8],67.22103
[C:1](/[N:2]=[C:3](\[N:4]([H:10])[H:11])[C:5](=[O:6])[H:12])([H:7])([H:8])[H:9]>>[C:1](=[N:2]/[C:3]([N:4]([H:10])[H:11])=[C:5](\[O:6][H:9])[H:12])([H:7])[H:8],46.79536
[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C@@:5]2([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C@:5]([C:6]([H:15])([H:16])[H:17])([H:14])[C:7]1)([H:8])([H:9])[H:10],62.25641
[C:1]([C:2]([C:3]#[C:4][C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[C:4])[C:5]([O:6][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],51.51192
[N:1]([c:2]1[c:3]([H:9])[c:4]([H:10])[c:5]([H:11])[o:6]1)([H:7])[H:8]>>[N:1]([C:2]1=[C:3]([H:9])[C:4]([H:10])([H:11])[C-:5]=[O+:6]1)([H:7])[H:8],61.41577
[C:1]([n:2]1[c:3]([H:10])[n:4][n:5][n:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:3]1([H:10])[N:2]=[N:6][N:5]=[N:4]1)([H:7])([H:8])[H:9],64.36106
[C:1]([C:2]([O:3][C:4](=[O:5])[N:6]([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([H:10])[H:11])([H:7])[H:9].[N:6]([H:8])([H:12])[H:13].[O:3]=[C:4]=[O:5],60.55004
[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C@@:5]1([H:14])[N:6]([H:15])[C@@:7]21[H:16])([H:8])([H:9])[H:10]>>[C:1]([C@:2]1([H:12])[C@:4]([C:3][H:11])([H:13])[C@@:5]2([H:14])[N:6]([H:15])[C@@:7]12[H:16])([H:8])([H:9])[H:10],56.27213
[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C@@:5]1([H:14])[N:6]([H:15])[C@@:7]21[H:16])([H:8])([H:9])[H:10]>>[C:1]([C:2]1([C:3]([H:11])([H:12])[H:15])[C:4]([H:13])=[C:5]([H:14])[N:6]=[C:7]1[H:16])([H:8])([H:9])[H:10],55.68762
[C:1]([C:2]([O:3]/[C:4](=[N:5]/[H:13])[C:6]#[N:7])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([O:3][C:4](=[N:5][H:13])[N+:7]#[C-:6])([H:11])[H:12])([H:8])([H:9])[H:10],50.39596
[N:1]([c:2]1[n:3][c:4]([H:9])[c:5]([H:10])[o:6]1)([H:7])[H:8]>>[N:1]([C:2]1=[N:3][C@@:4]1([C:5](=[O:6])[H:10])[H:9])([H:7])[H:8],68.80859
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]3([H:10])[C:4]([H:11])([H:12])[N:5]2[C@:6]13[H:13]>>[C:1](=[C:6]([C@:3]1([H:10])[C:2]([H:9])=[N:5][C:4]1([H:11])[H:12])[H:13])([H:7])[H:8],55.13868000000001
[C:1]([C:2]([C:3]([N:4]([C:5](=[O:6])[C:7]([H:16])([H:17])[H:18])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([N:4]([C:5]([O:6][H:17])=[C:7]([H:16])[H:18])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10],63.39934
[N:1]([C@@:2]([C:3]#[N:4])([C:5]1([H:11])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:10])([H:8])[H:9]>>[N:1]([C@@:2]([N+:4]#[C-:3])([C:5]1([H:11])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:10])([H:8])[H:9],46.60189
[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[c:5]([H:12])[c:6]1[H:13])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3][N:4]([H:11])[C:5]([H:12])=[C:6]1[H:13])([H:7])([H:8])[H:9],60.71477
[N:1](=[C:2]1\[C:3]([H:8])([H:9])[N:4]=[C:5]([H:10])[N:6]1[H:11])\[H:7]>>[N:1](=[C:2]1\[C:3]([H:8])([H:9])[N+:4]([H:10])=[C-:5][N:6]1[H:11])\[H:7],66.96422
[O:1]=[C:2]([C:3]([N:4]([C:5](=[O:6])[H:11])[H:10])([H:8])[H:9])[H:7]>>[O-:1][C:2](=[C:3]([N:4]([C+:5]([O:6][H:9])[H:11])[H:10])[H:8])[H:7],37.82388
[c:1]1([H:7])[n:2][n:3][c:4]([H:8])[n:5][n:6]1>>[C:1](#[N:6])[H:7].[C:4](#[N:5])[H:8].[N:2]#[N:3],39.95493
[N:1]([c:2]1[c:3]([H:10])[o:4][c:5](=[O:6])[n:7]1[H:11])([H:8])[H:9]>>[N:1]([c:2]1[c:3]([H:10])[o:4][c:5]([O:6][H:11])[n:7]1)([H:8])[H:9],51.96551
[C:1]([C:2]#[C:3][C:4](=[O:5])[C:6]#[C:7][H:11])([H:8])([H:9])[H:10]>>[C:1](=[C:2]=[C:3]=[C:4]([O:5][H:9])[C:6]#[C:7][H:11])([H:8])[H:10],59.24515
[C:1]([O:2][C@@:3]1([H:10])[C:4]([H:11])([H:12])[C@:5]1([C:6]([H:14])([H:15])[H:16])[H:13])([H:7])([H:8])[H:9]>>[C:1]([O+:2]=[C-:3][C:4]([C:5]([C:6]([H:14])([H:15])[H:16])([H:10])[H:13])([H:11])[H:12])([H:7])([H:8])[H:9],53.07601
[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:3]([H:10])[C@@:4]2([H:11])[O:5][C@@:6]12[H:12]>>[C:1]1([H:8])=[C:6]([H:12])[O:5][C:4]([H:11])=[C:3]([H:10])[C:2]1([H:7])[H:9],60.27089
[N:1]#[C:2][c:3]1[n:4][c:5]([H:8])[c:6]([H:9])[n:7]1[H:10]>>[N:1]#[C:2][C:3]1([H:10])[N:4]=[C:5]([H:8])[C:6]([H:9])=[N:7]1,51.68235
[C:1]([O:2][C:3]([C:4]([H:11])([H:12])[H:13])([C:5]([H:14])([H:15])[H:16])[C:6](=[O:7])[H:17])([H:8])([H:9])[H:10]>>[C:1]([O:2][C@@:6]1([H:17])[C:3]([C:4]([H:11])([H:12])[H:13])([C:5]([H:14])([H:15])[H:16])[O:7]1)([H:8])([H:9])[H:10],63.564330000000005
[C:1]([C@@:2]12[C:3]([H:11])([H:12])[C@@:4]([H:13])([C:5]([H:14])([H:15])[C:6]1([H:16])[H:17])[O:7]2)([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:6]([C:5]([C:4](=[C:3]([H:11])[H:12])[H:13])([H:14])[H:15])([H:16])[H:17])=[O:7])([H:8])([H:9])[H:10],52.05666
[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[O:4][C@@:5]2([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C:3][C@:5]([O:4][H:12])([H:13])[C@:6]1([O:7][H:15])[H:14])([H:8])([H:9])[H:10],63.30746
[O:1]=[C:2]([C@@:3]1([H:9])[C:4]([H:10])([H:11])[N:5]1[C:6](=[O:7])[H:12])[H:8]>>[C-:3]1([H:9])[C:4]([H:10])([H:11])[N+:5]1([C:6](=[O:7])[H:12])[H:8].[O+:1]#[C-:2],62.1878
[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7]>>[C:2]1([H:8])=[C:6]([H:16])[C:5]([H:13])([H:14])[C:4]([H:11])([H:12])[C:3]1([H:9])[H:10].[O:1]([H:7])[H:15],63.20476
[O:1]=[C:2]([C:3](=[O:4])[C:5](=[O:6])[H:8])[H:7]>>[O-:1][C:2](=[C:3]=[O+:4][C:5](=[O:6])[H:8])[H:7],59.35965
[C:1](#[C:2][C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6]>>[C:1](#[C:2][C:3]([C:4](=[O:5])[H:8])([H:7])[H:9])[H:6],40.08904
[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])[H:10])([H:8])[H:9].[O:3]([H:7])[H:11],64.95903
[C:1]([C@@:2]1([H:10])[O:3][C@:4]1([C:5]([O:6][H:14])([H:12])[H:13])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([O:3][H:11])([C:4][C:5]([O:6][H:14])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9],66.93421
[N:1]([C:2]1([C:5]#[N:6])[C:3]([H:9])([H:10])[C:4]1([H:11])[H:12])([H:7])[H:8]>>[C:3](=[C:4]([H:11])[H:12])([H:9])[H:10].[N:1]([C+:2]=[C:5]=[N-:6])([H:7])[H:8],55.45364
[O:1]=[C:2]([C:3]([C:4]#[C:5][H:9])([H:7])[H:8])[H:6]>>[O:1]=[C:2]([C:5](=[C:4]=[C:3]([H:7])[H:8])[H:9])[H:6],56.121480000000005
[N:1](=[C:2](\[O:3][C:4](=[O:5])[H:9])[C:6]#[N:7])\[H:8]>>[C:4](=[O:5])([N+:7]#[C-:6])[H:9].[N:1](=[C:2]=[O:3])[H:8],52.79493000000001
[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])/[C:5](=[N:6]/[H:14])[O:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2](=[O+:3][C-:4]([H:12])[H:13])[H:11])([H:8])([H:9])[H:10].[C:5](=[N:6][H:14])=[O:7],68.00299
[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[O:5][C:6]2([H:11])[H:12])[H:7]>>[O:1]([C:2][C:6]([O:5][C:4](=[C:3]([H:8])[H:9])[H:10])([H:11])[H:12])[H:7],44.97068
[O:1]([C@@:2]1([H:9])[C@@:3]2([H:10])[C@:4]3([H:11])[C:5]([H:12])([H:13])[N:6]2[C@:7]13[H:14])[H:8]>>[O:1]([C@@:2]1([H:9])[C:3][C@:4]2([H:11])[C:5]([H:12])([H:13])[N:6]([H:10])[C@:7]12[H:14])[H:8],61.51458
[C:1](#[C:2][C:3]1([H:7])[C:4]([H:8])([H:9])[C:5]1([H:10])[H:11])[H:6]>>[C+:1](=[C:2]=[C-:3][C:4]([C:5]([H:7])([H:10])[H:11])([H:8])[H:9])[H:6],63.78536
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C:3]1([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)[H:11]>>[C:1]([C:2]([H:9])([H:10])[H:11])([C:3][C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)([H:7])[H:8],68.0101
[N:1]([C:2](=[O:3])[C:4]([C@@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([C:5](=[O+:7][C-:6]([H:13])[H:14])[H:12])([H:10])[H:11])([H:8])[H:9],54.94602
[C:1]([c:2]1[c:3]([H:10])[n:4]([H:11])[n:5][n:6]1)([H:7])([H:8])[H:9]>>[C:1]([C-:2](/[C:3](=[N:4]/[H:11])[H:10])[N+:6]#[N:5])([H:7])([H:8])[H:9],30.88767
[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]2)([H:7])([H:8])[H:9]>>[C:1]([C:2]1([C:3]([H:10])([H:11])[H:12])[C:4][C:5]([H:13])([H:14])[O:6]1)([H:7])([H:8])[H:9],59.80879
[C:1]([C:2]#[C:3][C:4]([C@@:5]1([H:13])[C:6]([H:14])([H:15])[N:7]1[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]#[C:3][C:4]([C+:5]([N:7]([C-:6]([H:14])[H:15])[H:16])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10],50.32039
[C:1]([C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C@:5]1([O:6][H:16])[H:15])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]([C:4]([H:13])([H:14])[H:15])([C:5][O:6][H:16])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],54.71802
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[O:4][C:5]1=[O:6])[H:7]>>[O:1]1[C@@:2]2([H:8])[C:3]([H:9])([H:10])[O:4][C@@:5]12[O:6][H:7],55.13184
[O:1]=[C:2]([C:3]([C:4]1([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])([H:8])[H:9])[H:7]>>[C:3](=[C:4]([C:5]([C:6]([H:7])([H:13])[H:14])([H:11])[H:12])[H:10])([H:8])[H:9].[O+:1]#[C-:2],61.317780000000006
[C:1]([c:2]1[c:3]([H:10])[o:4][n:5][c:6]1[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[O:4])[H:10])=[C:6]=[N:5][H:11])([H:7])([H:8])[H:9],58.519740000000006
[C:1](/[N:2]=[C:3](/[N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9]>>[C:1](/[N:2]=[C:3](/[N:4]=[C:5](/[O:6][H:11])[H:12])[H:10])([H:7])([H:8])[H:9],45.244890000000005
