smiles,dE0
[C:1]([C:2]([N:3]([C:4]([H:13])([H:14])[H:15])[C:5](=[O:6])[C:7]([H:16])([H:17])[H:18])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([O:6]/[C:5](=[N:3]/[C:4]([H:13])([H:14])[H:15])[C:7]([H:16])([H:17])[H:18])([H:11])[H:12])([H:8])([H:9])[H:10],68.40396
[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[N:5]2[C:6]([H:14])([H:15])[C@@:7]12[H:16])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([O:3][H:11])[C:4](/[N:5]=[C:7](\[C:6]([H:9])([H:14])[H:15])[H:16])([H:12])[H:13])([H:8])[H:10],78.84255
[C:1]([C:2]([C@@:3]([O:4][H:14])([C@@:5]([C:6]([H:16])([H:17])[H:18])([O:7][H:19])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([O:4][H:14])([H:8])([H:9])[H:10].[C:2](=[C:3]([C@@:5]([C:6]([H:16])([H:17])[H:18])([O:7][H:19])[H:15])[H:13])([H:11])[H:12],110.13488999999998
[C:1]([C@@:2]1([C:5](=[O:6])[N:7]([H:14])[H:15])[C:3]([H:11])([H:12])[N:4]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:14])[C:3]([H:11])([H:12])[N:4]1[H:13])([H:8])([H:9])[H:10].[C:5](=[O:6])=[N:7][H:15],84.58538
[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([C:4]([O:5][H:15])([H:13])[H:14])[H:9])([H:6])([H:7])[H:8]>>[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([C:4](=[O:5])[H:14])[H:13])([H:6])([H:7])[H:8].[H:9][H:15],89.39448
[O:1]=[C:2]1[N:3]([H:8])[C:4]([H:9])([H:10])[C@@:5]2([H:11])[C:6]([H:12])([H:13])[N:7]12>>[O:1]=[C:2]1[N:3]([H:8])[C:4]([H:9])([H:10])[C-:5]2[C:6]([H:12])([H:13])[N+:7]12[H:11],63.69435
[O:1]=[C:2]([C:3]#[N:4])[C:5]#[N:6]>>[O:1]=[C:2]([N+:4]#[C-:3])[C:5]#[N:6],45.49866
[C:1]([n:2]1[n:3][c:4]([H:10])[n:5][n:6]1)([H:7])([H:8])[H:9]>>[C:1](=[N+:2]1[N:3]([H:8])[C:4]([H:10])=[N:5][N-:6]1)([H:7])[H:9],79.51776
[C:1]([C:2]([C:3]([C:4]([O:5][C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([H:7])([H:8])([H:9])[H:12].[C:2](=[C:3]([C:4]([O:5][C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])([H:10])[H:11],111.24902
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C@@:4]1([H:14])[C:5]([H:15])([H:16])[O:6]1)[H:10])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:12])([H:13])[C@@:4]1([C:5]([O:6][H:11])([H:15])[H:16])[H:14])([H:7])([H:8])[H:9],67.69521
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:4]([H:14])=[C:5]([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10]>>[C:1]([C:2][H:11])([H:8])([H:9])[H:10].[C:3]1([H:12])([H:13])[C:4]([H:14])=[C:5]([H:15])[C@:6]1([O:7][H:17])[H:16],148.06285
[N:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2=[O:7])([H:8])[H:9]>>[N:1]([C@:2]1([H:11])[C@:4]([C:3][H:10])([H:12])[O:5][C:6]1=[O:7])([H:8])[H:9],63.55385
[C:1]([C@@:2]1([C:3]([C:4]#[N:5])([H:11])[H:12])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([C:3](=[C:4]=[N:5][H:12])[H:11])[C:6]([H:13])([H:14])[N:7]1[H:15])([H:8])([H:9])[H:10],91.20478
[O:1]=[C:2]1[C:3]([H:8])([H:9])[O:4][C@@:5]2([H:10])[C:6]([H:11])([H:12])[C@@:7]12[H:13]>>[O:1]=[C:2]([C:3]([O:4][H:10])([H:8])[H:9])[C@@:7]1([H:13])[C:5][C:6]1([H:11])[H:12],76.61598000000001
[C:1](#[C:2][C:3]([C:4]#[C:5][H:9])([H:7])[H:8])[H:6]>>[C:1](#[C:2][C:3]([C:5](=[C:4])[H:9])([H:7])[H:8])[H:6],59.92825
[C:1]([C:2]1=[C:3]([H:11])[N:4]([H:12])[C:5](=[O:6])[C:7]1([H:13])[H:14])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C-:3][N:4]([H:12])[C+:5]([O:6][H:11])[C:7]1([H:13])[H:14])([H:8])([H:9])[H:10],124.30615
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[N:4]([H:14])[C:5](=[O:6])[O:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([N:4]([C:5](=[O:6])[H:11])[H:14])([H:12])[H:13])=[O:7])([H:8])([H:9])[H:10],84.34783
[C:1]([c:2]1[c:3]([H:10])[n:4][c:5]([H:11])[o:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@:3]1([H:10])[N:4]=[C:5]1[H:11])=[O:6])([H:7])([H:8])[H:9],83.98286
[C:1]([C:2]#[C:3][C@@:4]1([H:10])[C:5]([H:11])([H:12])[N:6]1[H:13])([H:7])([H:8])[H:9]>>[C+:1]([C:2](=[C-:3][C@@:4]1([H:10])[C:5]([H:11])([H:12])[N:6]1[H:13])[H:7])([H:8])[H:9],77.64115
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([C:5](=[O:6])[H:14])[H:13])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C@:4]1([O+:6]=[C-:5][H:14])[H:13])([H:7])([H:8])[H:9],117.79668
[O:1]([C:2]([C:3]([O:4][H:10])([H:8])[H:9])([H:6])[H:7])[H:5]>>[C:3]([H:8])[H:9].[O:1]([C:2]([O:4][H:10])([H:6])[H:7])[H:5],118.92878
[C:1]([C@@:2]1([H:11])[N:3]([H:12])[C@:4]1([C:5]([H:13])([H:14])[H:15])[C:6]#[N:7])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[N:3]/[C@@:4]([C:5]([H:13])([H:14])[H:15])([C:6]#[N:7])[H:12])[H:11])([H:8])([H:9])[H:10],71.95294
[C:1](#[C:2][C@@:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[O:6]1)[H:7]>>[C:1](=[C:2])([C@@:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[O:6]1)[H:7],60.0327
[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]([H:11])[C:6]1=[O:7]>>[O:1]([C:2]1=[C:6]([O-:7])[C:5]([H:11])=[C+:4][C:3]1([H:8])[H:9])[H:10],109.49179
[C:1]([C:2]1([C:3]([H:11])([H:12])[H:13])[C:4]([H:14])([H:15])[N:5]([H:16])[C:6]1=[O:7])([H:8])([H:9])[H:10]>>[C:1]([O:7][C:6]1=[C:2]([C:3]([H:11])([H:12])[H:13])[C:4]([H:14])([H:15])[N:5]1[H:16])([H:8])([H:9])[H:10],108.96203
[C:1]([C:2]([C@@:3]1([H:12])[O:4][C@:5]1([C:6]([H:14])([H:15])[H:16])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[O+:4][C-:5]([C:6]([H:14])([H:15])[H:16])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],59.49887
[O:1]([C:2]([C:3]([C:4](=[O:5])[C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:9])[H:10])[H:8]>>[C:3]([C:4](=[O:5])[C:6]([O:7][H:15])([H:13])[H:14])([H:10])([H:11])[H:12].[O:1]([C:2][H:9])[H:8],79.30228000000001
[O:1]=[C:2]([C:3]([C:4]#[N:5])([H:7])[H:8])[H:6]>>[O:1]([C:2](=[C:3]([H:7])[H:8])[H:6])[C:4]#[N:5],87.20113
[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]2([H:15])[H:16])([H:7])([H:8])[H:9]>>[C:1]([C:2][C:4]1([H:12])[C:3]([H:10])([H:11])[C:6]([H:15])([H:16])[C:5]1([H:13])[H:14])([H:7])([H:8])[H:9],116.31959
[N:1]([c:2]1[n:3][c:4]([H:10])[n:5][n:6][n:7]1)([H:8])[H:9]>>[N:1](/[N:6]=[N:5]\[C:4](=[N:3]/[C:2]#[N:7])[H:10])([H:8])[H:9],78.54496
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]1([H:14])[C:5]([H:15])([H:16])[C:6]1([H:17])[H:18])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[C:3]([H:12])[H:13])[C:4]1([H:14])[C:5]([H:15])([H:16])[C:6]1([H:17])[H:18])([H:7])([H:8])[H:9].[H:10][H:11],109.17604
[O:1]([C:2]([C:3]([N:4]([C:5](=[O:6])[H:13])[H:12])([H:10])[H:11])([H:8])[H:9])[H:7]>>[H:7][H:11].[O:1]=[C:2]([C:3]([N:4]([C:5](=[O:6])[H:13])[H:12])([H:9])[H:10])[H:8],87.61205
[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]([O+:5]=[C-:6][H:16])([C:7]([H:17])([H:18])[H:19])[H:15])[H:11])([H:8])([H:9])[H:10],101.07831
[C:1]([C@@:2]1([H:10])[C@@:3]2([H:11])[C:4]([H:12])([H:13])[O:5][C@@:6]12[H:14])([H:7])([H:8])[H:9]>>[C:1]([C:2][C@@:6]1([H:14])[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[O:5]1)([H:7])([H:8])[H:9],63.69288
[C:1]([N:2]([C@@:3]([C:4]([H:12])([H:13])[H:14])([C:5]#[N:6])[H:11])[H:10])([H:7])([H:8])[H:9]>>[C:1]([N:2]([C:5]1=[N:6][C@@:3]1([C:4]([H:12])([H:13])[H:14])[H:11])[H:10])([H:7])([H:8])[H:9],88.37328000000001
[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[N:5]2[C:6]([H:14])([H:15])[C@@:7]12[H:16])([H:8])([H:9])[H:10]>>[C:1]([C:6]([C@@:7]1([H:16])[C@@:2]2([O:3][H:11])[C:4]([H:12])([H:13])[N:5]21)([H:14])[H:15])([H:8])([H:9])[H:10],106.27213
[C:1]([C@@:2]12[C:3]([H:11])([H:12])[C@@:4]3([H:13])[O:5][C@:6]1([H:14])[C@@:7]23[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]12[C:3]([H:11])([H:12])[O:5][C@:6]1([H:14])[C@@:7]2([C:4][H:13])[H:15])([H:8])([H:9])[H:10],105.90507
[N:1]([c:2]1[c:3]([H:9])[c:4]([H:10])[c:5]([H:11])[n:6]1[H:12])([H:7])[H:8]>>[N:1]([C:2][N:6]([C:5]1([H:11])[C:3]([H:9])=[C:4]1[H:10])[H:12])([H:7])[H:8],129.05422
[O:1]=[C:2]([C:3]([C:4]#[C:5][H:10])([H:8])[H:9])[C:6]#[N:7]>>[O:1]1[C@:2]([C:4]#[C:5][H:10])([C:6]#[N:7])[C:3]1([H:8])[H:9],93.26819
[C:1]([c:2]1[c:3]([C:4]([H:11])([H:12])[H:13])[c:5]([H:14])[c:6]([H:15])[n:7]1[H:16])([H:8])([H:9])[H:10]>>[C:1]([N+:7]1([H:16])[C-:2]=[C:3]([C:4]([H:11])([H:12])[H:13])[C:5]([H:14])=[C:6]1[H:15])([H:8])([H:9])[H:10],109.25777
[C:1]([C@@:2]([O:3][H:12])([C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6]#[N:7])[H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[C:4](/[C:5]([H:14])([H:15])[H:16])[H:13])[H:11])([H:8])([H:9])[H:10].[O:3]([N+:7]#[C-:6])[H:12],109.83104
[C:1]([C:2]([C:3]1([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])([H:16])[C:6]1([H:17])[H:18])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3][C:4]([C:5]([C:6]([H:12])([H:17])[H:18])([H:15])[H:16])([H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],75.64493
[C:1]([O:2][C:3]([C:4]([H:11])([H:12])[H:13])([C:5]([H:14])([H:15])[H:16])[C:6]#[N:7])([H:8])([H:9])[H:10]>>[C:1](=[O+:2][C:3]([C:5]([H:14])([H:15])[H:16])=[C:6]=[N-:7])([H:8])[H:10].[C:4]([H:9])([H:11])([H:12])[H:13],88.03451
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[C@:3]2([H:11])[O:4][C@:5]2([H:12])[C:6]1([H:13])[H:14]>>[C:1]1([H:7])([H:8])[O:4][C@@:5]([C:3](=[C:2]([H:9])[H:10])[H:11])([H:12])[C:6]1([H:13])[H:14],104.05212
[O:1]([C@@:2]1([H:8])[C@@:3]2([H:9])[C:4]([H:10])([H:11])[O:5][C@@:6]12[H:12])[H:7]>>[H:7][H:11].[O:1]=[C:2]([C@@:6]1([H:12])[C:3]([H:9])=[C:4]([H:10])[O:5]1)[H:8],61.40601
[O:1]=[C:2]1[C:3]([H:8])([H:9])[N:4]2[C:5]([H:10])([H:11])[C:6]1([H:12])[C:7]2([H:13])[H:14]>>[H:8][H:10].[O:1]=[C:2]1[C:3]([H:9])=[N:4][C@@:5]2([H:11])[C@:6]1([H:12])[C:7]2([H:13])[H:14],96.92622
[C:1]([C:2]([C:3]([C@@:4]1([H:15])[C:5]([H:16])([H:17])[C@:6]1([O:7][H:19])[H:18])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4]1=[C:6]([O:7][H:19])[C:5]1([H:16])[H:17])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10].[H:15][H:18],122.01359
[C:1](/[N:2]=[C:3]1/[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)([H:7])([H:8])[H:9]>>[C-:1]([N:2]([C:3]1=[O+:6][C:5]([H:12])([H:13])[C:4]1([H:10])[H:11])[H:9])([H:7])[H:8],79.68892
[C:1]([O:2][c:3]1[c:4]([H:11])[n:5][c:6]([H:12])[n:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3]1=[N:7][C:6]([H:12])([H:13])[N:5]=[C:4]1[H:11])([H:8])([H:9])[H:10],44.91431
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C@@:6]12[H:12]>>[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4][C:5]([H:10])([H:11])[C:6]1([H:9])[H:12],58.7052
[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8]>>[C:3]1([H:8])([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12.[O+:1]#[C-:2],83.50738
[N:1]([C:2](=[O:3])[C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])([H:7])[H:8]>>[N:1]([C:2]([O-:3])=[C+:4][C:6]([C:5]([H:9])([H:10])[H:11])([H:12])[H:13])([H:7])[H:8],67.99463
[N:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2=[O:7])([H:8])[H:9]>>[N:1]([C@@:2]1([H:12])[C:3]([H:10])([H:11])[C-:4]=[O+:5][C:6]1=[O:7])([H:8])[H:9],51.67352
[N:1]#[C:2][C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14]>>[N+:1](#[C-:2])[C:3]1([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])=[C:6]([H:12])[C:7]1([H:13])[H:14],59.29988
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10]>>[O:1]([C:2]1=[C:3]([H:7])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10])[H:8],79.85719
[O:1]=[c:2]1[c:3]([H:8])[c:4]([H:9])[n:5]([H:10])[c:6]([H:11])[n:7]1>>[C:3](#[C:4][H:9])[H:8].[O:1]=[C:2]=[N:7][C:6](=[N:5][H:10])[H:11],78.37455
[N:1](=[C:2](/[N:3]([C:4](=[O:5])[H:9])[H:8])[H:7])\[H:6]>>[H:7][H:8].[N:1](=[C:2]=[N:3][C:4](=[O:5])[H:9])[H:6],95.09063
[C:1]([c:2]1[c:3]([H:11])[n:4]([H:12])[c:5]([N:6]([H:13])[H:14])[c:7]1[H:15])([H:8])([H:9])[H:10]>>[C:1]([C:3](=[C:2]=[C:7]([C:5](=[N:4][H:12])[N:6]([H:13])[H:14])[H:15])[H:11])([H:8])([H:9])[H:10],98.65127
[C:1]([C@@:2]([O:3][H:11])([C:4]([N:5]([H:14])[H:15])([H:12])[H:13])[C:6]#[N:7])([H:8])([H:9])[H:10]>>[C:1]([C@:2]1([C:6]#[N:7])[C:4]([H:12])([H:13])[N:5]1[H:14])([H:8])([H:9])[H:10].[O:3]([H:11])[H:15],77.79172
[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])=[C:7]1[H:17])[H:8]>>[O:1]([C:4]([C:5](/[C:6](=[C:7](\[C:2](=[C:3]([H:10])[H:11])[H:9])[H:17])[H:16])([H:14])[H:15])([H:12])[H:13])[H:8],107.83753
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[c:3]2[n:4][c:5]([H:12])[c:6]([H:13])[n:7]21>>[C:1]1([H:8])([H:9])[C-:2]([H:10])[N+:7]12[C:3]([H:11])=[N:4][C:5]([H:12])=[C:6]2[H:13],79.59931999999999
[C:1]([C:2]([C:3]([C@@:4]([C:5]([H:16])([H:17])[H:18])([C:6]#[N:7])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C@:2]1([H:11])[C:3]([H:13])([H:14])[C@:4]([C:5]([H:16])([H:17])[H:18])([H:15])[C:6][N:7]1[H:12])([H:8])([H:9])[H:10],89.06088000000001
[O:1]=[C:2]([C:3](=[O:4])[N:5]1[C:6]([H:9])([H:10])[C:7]1([H:11])[H:12])[H:8]>>[H:8][H:11].[O:1]=[C:2]=[C:3]([O-:4])[N+:5]1=[C:7]([H:12])[C:6]1([H:9])[H:10],102.41906
[C:1]1([H:6])([H:7])[C:2]([H:8])([H:9])[N:3]=[C:4]([H:10])[O:5]1>>[C-:1]([O+:5]=[C:4]([N:3]=[C:2]([H:8])[H:9])[H:10])([H:6])[H:7],86.27478
[O:1]([C@:2]12[C:3]([H:8])([H:9])[C@@:4]1([H:10])[O:5][C:6]2([H:11])[H:12])[H:7]>>[O:1]([C:2][C:3]([C@@:4]1([H:10])[O:5][C:6]1([H:11])[H:12])([H:8])[H:9])[H:7],57.39255
[C:1]([C@@:2]1([C:5](=[O:6])[N:7]([H:13])[H:14])[C:3]([H:11])([H:12])[O:4]1)([H:8])([H:9])[H:10]>>[C:1]([N+:7]([C:5](=[C:2]1[C:3]([H:11])([H:12])[O:4]1)[O-:6])([H:13])[H:14])([H:8])([H:9])[H:10],123.94649
[o:1]1[n:2][c:3]([H:6])[c:4]([H:7])[n:5]1>>[O:1]=[N:5][C@:4]1([H:7])[N:2]=[C:3]1[H:6],144.08469
[O:1]=[C:2]([C:3]([C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:8])[H:9])[H:7]>>[O:1]=[C:2]([C:3]([C:4][C:5]([O:6][H:10])([H:11])[H:12])([H:8])[H:9])[H:7],68.42785
[C:1]([C:2]([C:3](=[O:4])[C:5]#[C:6][C:7]([H:13])([H:14])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([O:4][H:14])=[C:5]=[C:6]=[C:7]([H:13])[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],58.479980000000005
[N:1]([c:2]1[c:3]([H:9])[n:4]([H:10])[n:5][c:6]1[H:11])([H:7])[H:8]>>[N:1]([C:2]1=[C:3]([H:9])[C@:6]1(/[N:5]=[N:4]/[H:10])[H:11])([H:7])[H:8],100.91101
[O:1]=[C:2]1[C:3]([H:6])([H:7])[C:4]([H:8])([H:9])[C:5]1([H:10])[H:11]>>[O:1]=[C:2]=[C:5]([C:4]([C:3]([H:6])([H:7])[H:11])([H:8])[H:9])[H:10],78.64611
[N:1](=[C:2](\[O:3][C:4](=[O:5])[H:9])[C:6](=[O:7])[H:10])\[H:8]>>[C-:6]#[O+:7].[N:1]([C-:2]=[O+:3][C:4](=[O:5])[H:9])([H:8])[H:10],54.53382
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@@:5]2([H:16])[C:6]([H:17])([H:18])[C@@:7]12[H:19])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C@:2]1([H:11])[C@@:3]2([H:13])[C:4]([H:14])([H:15])[C@@:5]3([H:16])[C@:6]1([H:18])[C@@:7]23[H:19])([H:8])([H:9])[H:10].[H:12][H:17],136.03644
[O:1]([C:2]([C:3]([N:4]1[C:5]([H:12])([H:13])[C:6]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9])[H:7]>>[H:8][H:13].[N:4]1=[C:5]([H:12])[C:6]1([H:14])[H:15].[O:1]([C:2](=[C:3]([H:10])[H:11])[H:9])[H:7],89.55305
[C:1]([c:2]1[c:3]([H:10])[o:4][n:5][n:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:2]1([C:3](=[O:4])[H:10])[N:5]=[N:6]1)([H:7])([H:8])[H:9],35.11497
[N:1]([c:2]1[n:3][n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])([H:7])[H:8]>>[N:1]([C:2]1=[C:6]([H:11])[C@@:5]1([N:4]([N:3])[H:9])[H:10])([H:7])[H:8],124.66595
[C:1]([C:2](=[O:3])[C:4]([C:5]#[C:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1](=[C:2]=[O:3])([H:8])[H:9].[C:4](=[C:5]=[C:6]([H:7])[H:12])([H:10])[H:11],65.34600999999999
[C:1]([C:2]([C:3]#[C:4][C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:4](=[C:3])[C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],56.69116999999999
[C:1]([C:2]([n:3]1[c:4]([H:13])[c:5]([H:14])[n:6][c:7]1[H:15])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([N+:3]1([H:13])[C-:4]=[C:5]([H:14])[N:6]=[C:7]1[H:15])([H:11])[H:12])([H:8])([H:9])[H:10],87.08695999999999
[N:1](=[C:2]1/[C:3]([H:8])=[C:4]([H:9])[C:5]([H:10])([H:11])[O:6]1)\[H:7]>>[N:1](=[C:2](/[C:3](=[C:4])[H:8])[O:6][C:5]([H:9])([H:10])[H:11])\[H:7],86.18851
[C:1]([C@@:2]([C:3]#[N:4])([C:5](=[O:6])[C:7]([H:12])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[C:5](\[O:6][N+:4]#[C-:3])[C:7]([H:12])([H:13])[H:14])[H:11])([H:8])([H:9])[H:10],119.77058999999998
[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[C:6]([H:14])=[C:7]1[H:15]>>[O:1]=[C:2]=[C:7]([C@:6]1([H:14])[C@@:4]([C:3]([H:8])([H:9])[H:10])([H:11])[C:5]1([H:12])[H:13])[H:15],107.13912
[N:1]#[C:2][C@@:3]1([H:8])[C:4]([H:9])([H:10])[C@@:5]2([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]1=[C:2]([H:12])[C@@:3]1([C:4]([C@@:5]1([H:11])[C:6]([H:13])=[N:7]1)([H:9])[H:10])[H:8],86.90365
[C:1]([O:2][c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([O:2][N:4]=[C:3]=[C:7]([C:6](=[N:5][H:11])[H:12])[H:13])([H:8])([H:9])[H:10],102.10413
[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]2)([H:7])([H:8])[H:9]>>[C:1]([C@:2]1([O:6][H:14])[C:3]([H:10])([H:11])[C@:4]1([C:5][H:13])[H:12])([H:7])([H:8])[H:9],69.80494
[C:1]([C:2]12[C:3]([H:11])([H:12])[C:4]([H:13])([C:5]1([H:14])[H:15])[O:6][C:7]2([H:16])[H:17])([H:8])([H:9])[H:10]>>[C:1](=[C:2]1[C@:5]2([H:14])[C:3]([H:11])([H:12])[C@:4]2([H:13])[O:6][C:7]1([H:16])[H:17])([H:8])[H:10].[H:9][H:15],108.95972
[C:1]1([H:7])([H:8])[N:2]([H:9])[C@:3]1([C@@:4]1([H:11])[C:5]([H:12])([H:13])[O:6]1)[H:10]>>[C:1]1([H:7])([H:8])[N:2]([H:9])[C@:3]1([C-:4]=[O+:6][C:5]([H:11])([H:12])[H:13])[H:10],71.15477
[C:1]([N:2]([C:3](=[O:4])[C:5]([C:6]([H:13])([H:14])[H:15])([C:7]([H:16])([H:17])[H:18])[H:12])[H:11])([H:8])([H:9])[H:10]>>[C:1]([H:8])([H:9])([H:10])[H:11].[N:2](=[C:3]=[O:4])[C:5]([C:6]([H:13])([H:14])[H:15])([C:7]([H:16])([H:17])[H:18])[H:12],85.4458
[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5]#[N:6])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2](=[O:3])[C:4]([C:5]#[N:6])([H:12])[H:13])([H:7])([H:8])[H:9].[H:10][H:11],85.27266
[O:1]([c:2]1[n:3][o:4][c:5]([H:8])[c:6]1[H:9])[H:7]>>[O:1]([C:2]1=[C+:6][C:5]([H:8])([H:9])[O:4][N-:3]1)[H:7],75.83846
[O:1]([c:2]1[c:3]([H:8])[c:4]([H:9])[n:5][n:6]1[H:10])[H:7]>>[O:1]([C@:2]1([H:8])[C+:3]=[C:4]([H:9])[N-:5][N:6]1[H:10])[H:7],79.11758
[O:1]=[C:2]([N:3]1[C:4]([H:7])([H:8])[C:5]1([H:9])[H:10])[H:6]>>[O:1]=[C:2]([N+:3]([C-:4]([H:7])[H:8])=[C:5]([H:9])[H:10])[H:6],40.95138
[C:1](/[C:2](=[N:3]/[H:11])[O:4][C:5]1([H:12])[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([N:3]([H:10])[H:11])[O:4][C:5]1([H:12])[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])([H:8])[H:9],62.74749
